CI,source_file,status,rows_total,rows_complete,rows_inside_domain,inside_ratio_complete,inside_ratio_raw,environment_observed_grids,environment_grid_coverage,observed_building_grids,observed_building_fraction,environment_label_conflict_grids,environment_label_conflict_fraction,building_fraction,measured_outdoor_rows,candidate_target_grids,candidate_target_grid_coverage,excluded_target_on_building_grids,excluded_target_on_building_fraction,measured_outdoor_grids,measured_grid_coverage,multi_measurement_target_grids,multi_measurement_target_fraction,target_on_building_grids,target_on_building_fraction,rsp_dbm,gain_db_min,gain_db_max,gain_below_source_range_grids,gain_above_source_range_grids,gain_outside_source_range_fraction
163801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2113,2113,2113,1.0,1.0,1424,0.445,578,0.4058988764044944,209,0.14676966292134833,0.3909375071525574,1416,1055,0.3296875,209,0.1981042654028436,846,0.264375,271,0.3203309692671395,0,0.0,9.2,-130.7,-73.66,0,0,0.0
2638501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1362,1362,1362,1.0,1.0,1069,0.3340625,652,0.6099158091674463,99,0.09260991580916744,0.6259375214576721,587,516,0.16125,99,0.19186046511627908,417,0.1303125,57,0.1366906474820144,0,0.0,9.2,-127.7,-74.87,0,0,0.0
2202501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,483,483,483,1.0,1.0,404,0.12625,244,0.6039603960396039,27,0.06683168316831684,0.34843748807907104,198,187,0.0584375,27,0.1443850267379679,160,0.05,11,0.06875,0,0.0,9.2,-132.825,-81.49000000000001,0,0,0.0
398501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1862,1862,1862,1.0,1.0,1182,0.369375,516,0.4365482233502538,197,0.16666666666666666,0.33500000834465027,1172,863,0.2696875,197,0.22827346465816917,666,0.208125,296,0.4444444444444444,0,0.0,9.2,-134.2,-82.7,0,0,0.0
3109901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2347,2347,2347,1.0,1.0,1581,0.4940625,547,0.3459835547122075,158,0.09993674889310562,0.4103125035762787,1709,1192,0.3725,158,0.1325503355704698,1034,0.323125,357,0.3452611218568665,0,0.0,9.2,-127.7,-67.53,0,0,0.0
536501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1708,1708,1708,1.0,1.0,1307,0.4084375,88,0.06732976281560826,6,0.0045906656465187455,0.16374999284744263,1620,1225,0.3828125,6,0.004897959183673469,1219,0.3809375,382,0.3133716160787531,0,0.0,16.2,-131.0,-73.2,0,0,0.0
2929801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1606,1606,1606,1.0,1.0,1104,0.345,556,0.5036231884057971,230,0.20833333333333334,0.4012500047683716,945,778,0.243125,230,0.29562982005141386,548,0.17125,127,0.23175182481751824,0,0.0,9.2,-123.53,-80.2,0,0,0.0
2604001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,655,655,655,1.0,1.0,435,0.1359375,0,0.0,0,0.0,0.0,655,435,0.1359375,0,0.0,435,0.1359375,159,0.36551724137931035,0,0.0,12.2,-114.2,-73.4,0,0,0.0
2602301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1061,1061,1061,1.0,1.0,907,0.2834375,156,0.17199558985667035,38,0.04189636163175303,0.1681250035762787,896,789,0.2465625,38,0.048162230671736375,751,0.2346875,104,0.1384820239680426,0,0.0,9.2,-125.7,-64.87,0,0,0.0
1834801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,831,831,831,1.0,1.0,653,0.2040625,291,0.445635528330781,80,0.1225114854517611,0.4221875071525574,497,442,0.138125,80,0.18099547511312217,362,0.113125,43,0.11878453038674033,0,0.0,9.2,-123.7,-79.2,0,0,0.0
1046901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,742,742,740,0.9973045822102425,0.9973045822102425,556,0.17375,145,0.2607913669064748,72,0.12949640287769784,0.08312500268220901,574,483,0.1509375,72,0.14906832298136646,411,0.1284375,68,0.1654501216545012,0,0.0,18.2,-136.7,-76.2,0,0,0.0
2617101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,786,786,786,1.0,1.0,685,0.2140625,274,0.4,26,0.03795620437956204,0.4440625011920929,481,437,0.1365625,26,0.059496567505720827,411,0.1284375,42,0.10218978102189781,0,0.0,9.2,-119.2,-76.7,0,0,0.0
2606201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1452,1452,1452,1.0,1.0,1216,0.38,374,0.30756578947368424,84,0.06907894736842106,0.33687499165534973,1031,926,0.289375,84,0.09071274298056156,842,0.263125,92,0.10926365795724466,0,0.0,11.2,-133.7,-83.53,0,0,0.0
2360601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2115,2115,2115,1.0,1.0,1332,0.41625,677,0.5082582582582582,271,0.20345345345345345,0.573437511920929,1350,926,0.289375,271,0.29265658747300216,655,0.2046875,399,0.6091603053435114,0,0.0,9.2,-130.7,-78.44,0,0,0.0
224201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1975,1975,1975,1.0,1.0,1534,0.479375,485,0.3161668839634941,143,0.09322033898305085,0.2853125035762787,1429,1192,0.3725,143,0.11996644295302013,1049,0.3278125,223,0.21258341277407056,0,0.0,9.2,-125.7,-81.2,0,0,0.0
1457201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2044,2044,2044,1.0,1.0,1597,0.4990625,421,0.2636192861615529,114,0.07138384470882905,0.27937498688697815,1595,1290,0.403125,114,0.08837209302325581,1176,0.3675,289,0.2457482993197279,0,0.0,16.2,-137.2,-82.95,0,0,0.0
2373701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1650,1650,1650,1.0,1.0,1317,0.4115625,645,0.489749430523918,91,0.06909643128321943,0.4934374988079071,884,763,0.2384375,91,0.11926605504587157,672,0.21,99,0.14732142857142858,0,0.0,10.2,-130.2,-76.2,0,0,0.0
192501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1224,1224,1224,1.0,1.0,913,0.2853125,366,0.4008762322015334,90,0.09857612267250822,0.3765625059604645,827,637,0.1990625,90,0.141287284144427,547,0.1709375,151,0.2760511882998172,0,0.0,13.2,-128.53,-71.95,0,0,0.0
3256101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1434,1434,1434,1.0,1.0,940,0.29375,205,0.21808510638297873,99,0.10531914893617021,0.359375,1204,834,0.260625,99,0.11870503597122302,735,0.2296875,272,0.37006802721088433,0,0.0,11.2,-129.7,-74.03,0,0,0.0
2492501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,810,810,810,1.0,1.0,754,0.235625,175,0.23209549071618038,9,0.011936339522546418,0.3831250071525574,625,588,0.18375,9,0.015306122448979591,579,0.1809375,37,0.06390328151986183,0,0.0,9.2,-135.95,-71.2,0,0,0.0
2829401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2387,2387,2387,1.0,1.0,1489,0.4653125,728,0.4889187374076561,319,0.21423774345198118,0.4334374964237213,1434,1080,0.3375,319,0.2953703703703704,761,0.2378125,248,0.32588699080157685,0,0.0,9.2,-134.2,-79.47,0,0,0.0
151001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1177,1177,1177,1.0,1.0,769,0.2403125,488,0.6345903771131339,141,0.18335500650195058,0.8018749952316284,537,422,0.131875,141,0.3341232227488152,281,0.0878125,76,0.2704626334519573,0,0.0,12.2,-130.2,-95.39,0,0,0.0
3268501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,656,656,656,1.0,1.0,574,0.179375,272,0.4738675958188153,19,0.033101045296167246,0.614062488079071,365,321,0.1003125,19,0.059190031152647975,302,0.094375,41,0.1357615894039735,0,0.0,14.2,-138.2,-69.95,0,0,0.0
1014601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1367,1367,1366,0.9992684711046086,0.9992684711046086,990,0.309375,139,0.1404040404040404,38,0.03838383838383838,0.25093749165534973,1212,889,0.2778125,38,0.04274465691788527,851,0.2659375,252,0.29612220916568743,0,0.0,16.2,-124.7,-78.53,0,0,0.0
2065901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1598,1598,1598,1.0,1.0,1403,0.4384375,646,0.46044191019244474,67,0.04775481111903065,0.47187501192092896,902,824,0.2575,67,0.08131067961165049,757,0.2365625,70,0.09247027741083223,0,0.0,11.2,-131.2,-70.55,0,0,0.0
1902801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,634,634,634,1.0,1.0,585,0.1828125,74,0.1264957264957265,13,0.022222222222222223,0.20406250655651093,559,524,0.16375,13,0.02480916030534351,511,0.1596875,35,0.0684931506849315,0,0.0,12.2,-133.7,-79.7,0,0,0.0
1575301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1629,1629,1629,1.0,1.0,1286,0.401875,496,0.3856920684292379,107,0.08320373250388803,0.3712500035762787,1072,897,0.2803125,107,0.11928651059085842,790,0.246875,133,0.16835443037974684,0,0.0,17.0,-136.0,-90.5,0,0,0.0
2147201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1400,1400,1400,1.0,1.0,1124,0.35125,546,0.48576512455516013,115,0.10231316725978648,0.47062501311302185,793,693,0.2165625,115,0.16594516594516595,578,0.180625,72,0.1245674740484429,0,0.0,11.2,-136.87,-81.7,0,0,0.0
530601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1251,1251,1251,1.0,1.0,922,0.288125,431,0.46746203904555317,151,0.16377440347071584,0.3987500071525574,776,642,0.200625,151,0.235202492211838,491,0.1534375,122,0.2484725050916497,0,0.0,16.2,-137.7,-86.97,0,0,0.0
1695601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1980,1980,1980,1.0,1.0,1577,0.4928125,1303,0.8262523779327837,93,0.05897273303741281,0.6796875,405,367,0.1146875,93,0.25340599455040874,274,0.085625,29,0.10583941605839416,0,0.0,9.2,-117.2,-69.2,0,0,0.0
313601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,560,560,560,1.0,1.0,480,0.15,336,0.7,42,0.0875,0.8537499904632568,195,186,0.058125,42,0.22580645161290322,144,0.045,9,0.0625,0,0.0,12.2,-127.7,-80.7,0,0,0.0
212301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,885,885,885,1.0,1.0,779,0.2434375,348,0.4467265725288832,38,0.04878048780487805,0.44718751311302185,509,469,0.1465625,38,0.08102345415778252,431,0.1346875,38,0.08816705336426914,0,0.0,9.2,-135.7,-84.2,0,0,0.0
1439301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,999,999,999,1.0,1.0,897,0.2803125,97,0.10813823857302118,15,0.016722408026755852,0.08093749731779099,901,815,0.2546875,15,0.018404907975460124,800,0.25,84,0.105,0,0.0,16.2,-130.2,-73.2,0,0,0.0
2619201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,514,514,514,1.0,1.0,484,0.15125,71,0.14669421487603307,6,0.012396694214876033,0.11343750357627869,442,419,0.1309375,6,0.014319809069212411,413,0.1290625,21,0.05084745762711865,0,0.0,9.2,-128.7,-70.2,0,0,0.0
1697201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,845,845,845,1.0,1.0,706,0.220625,237,0.3356940509915014,35,0.049575070821529746,0.3306249976158142,584,504,0.1575,35,0.06944444444444445,469,0.1465625,74,0.15778251599147122,0,0.0,9.2,-141.2,-87.2,0,0,0.0
1276801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2597,2597,2597,1.0,1.0,1603,0.5009375,673,0.4198378041172801,311,0.19401122894572675,0.3893750011920929,1736,1241,0.3878125,311,0.2506043513295729,930,0.290625,348,0.3741935483870968,0,0.0,12.2,-128.2,-84.34,0,0,0.0
3292401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,434,434,434,1.0,1.0,404,0.12625,157,0.3886138613861386,10,0.024752475247524754,0.25093749165534973,271,257,0.0803125,10,0.038910505836575876,247,0.0771875,14,0.05668016194331984,0,0.0,9.2,-133.7,-80.2,0,0,0.0
1373001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,853,853,853,1.0,1.0,710,0.221875,38,0.05352112676056338,15,0.02112676056338028,0.025937499478459358,814,687,0.2146875,15,0.021834061135371178,672,0.21,118,0.17559523809523808,0,0.0,9.2,-122.7,-67.2,0,0,0.0
2303001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2780,2780,2780,1.0,1.0,1817,0.5678125,706,0.38855255916345627,317,0.17446340121078702,0.3400000035762787,1904,1428,0.44625,317,0.22198879551820727,1111,0.3471875,341,0.3069306930693069,0,0.0,9.2,-128.2,-76.7,0,0,0.0
117701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1210,1210,1210,1.0,1.0,931,0.2909375,571,0.6133190118152524,109,0.11707841031149302,0.6821874976158142,559,469,0.1465625,109,0.232409381663113,360,0.1125,85,0.2361111111111111,0,0.0,13.2,-135.7,-94.2,0,0,0.0
2435701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1545,1545,1545,1.0,1.0,1210,0.378125,238,0.19669421487603306,20,0.01652892561983471,0.30000001192092896,1285,992,0.31,20,0.020161290322580645,972,0.30375,253,0.2602880658436214,0,0.0,15.2,-151.2,-75.2,1,0,0.00102880658436214
3092601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2023,2023,2023,1.0,1.0,1459,0.4559375,585,0.4009595613433859,190,0.13022618231665525,0.3868750035762787,1333,1064,0.3325,190,0.17857142857142858,874,0.273125,201,0.2299771167048055,0,0.0,9.2,-130.2,-76.7,0,0,0.0
3196701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1187,1187,1187,1.0,1.0,848,0.265,227,0.267688679245283,89,0.10495283018867925,0.13312500715255737,929,710,0.221875,89,0.12535211267605634,621,0.1940625,163,0.26247987117552335,0,0.0,9.2,-127.7,-69.2,0,0,0.0
1959401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1799,1799,1799,1.0,1.0,1259,0.3934375,285,0.22637013502779985,95,0.07545671167593328,0.30906251072883606,1454,1069,0.3340625,95,0.08886810102899906,974,0.304375,291,0.29876796714579057,0,0.0,17.0,-138.0,-85.11333333333334,0,0,0.0
1023901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1466,1466,1466,1.0,1.0,1091,0.3409375,372,0.34097158570119157,79,0.07241063244729606,0.33906251192092896,1060,798,0.249375,79,0.09899749373433583,719,0.2246875,193,0.26842837273991654,0,0.0,16.2,-120.2,-81.2,0,0,0.0
2850301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1957,1957,1957,1.0,1.0,1354,0.423125,233,0.17208271787296897,151,0.11152141802067947,0.13093750178813934,1702,1272,0.3975,151,0.11871069182389937,1121,0.3503125,323,0.288135593220339,0,0.0,12.2,-122.7,-72.87,0,0,0.0
1641601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1013,1013,1013,1.0,1.0,840,0.2625,353,0.42023809523809524,41,0.04880952380952381,0.48531249165534973,618,528,0.165,41,0.07765151515151515,487,0.1521875,85,0.17453798767967146,0,0.0,9.2,-133.95,-87.2,0,0,0.0
112601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,512,512,512,1.0,1.0,382,0.119375,172,0.450261780104712,32,0.08376963350785341,0.37281250953674316,301,242,0.075625,32,0.1322314049586777,210,0.065625,45,0.21428571428571427,0,0.0,9.2,-137.2,-85.4,0,0,0.0
576901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,853,853,853,1.0,1.0,729,0.2278125,315,0.43209876543209874,33,0.04526748971193416,0.5409374833106995,509,447,0.1396875,33,0.0738255033557047,414,0.129375,57,0.13768115942028986,0,0.0,9.2,-121.95,-66.7,0,0,0.0
520101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1887,1887,1887,1.0,1.0,1350,0.421875,618,0.4577777777777778,213,0.15777777777777777,0.47843751311302185,1210,945,0.2953125,213,0.2253968253968254,732,0.22875,249,0.3401639344262295,0,0.0,11.2,-130.53,-78.7,0,0,0.0
2525301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1485,1485,1485,1.0,1.0,1080,0.3375,488,0.45185185185185184,156,0.14444444444444443,0.5562499761581421,921,748,0.23375,156,0.20855614973262032,592,0.185,139,0.23479729729729729,0,0.0,9.2,-119.53,-76.075,0,0,0.0
190801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,735,735,735,1.0,1.0,621,0.1940625,273,0.4396135265700483,39,0.06280193236714976,0.4662500023841858,437,387,0.1209375,39,0.10077519379844961,348,0.10875,41,0.11781609195402298,0,0.0,6.2,-123.7,-79.7,0,0,0.0
3246201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1702,1702,1702,1.0,1.0,1281,0.4003125,3,0.00234192037470726,1,0.00078064012490242,0.0018749999580904841,1699,1279,0.3996875,1,0.0007818608287724785,1278,0.399375,360,0.28169014084507044,0,0.0,16.2,-125.7,-81.7,0,0,0.0
2038401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1877,1877,1865,0.9936068193926478,0.9936068193926478,1393,0.4353125,417,0.29935391241923903,117,0.08399138549892318,0.3412500023841858,1379,1093,0.3415625,117,0.1070448307410796,976,0.305,250,0.25614754098360654,0,0.0,11.2,-133.7,-76.2,0,0,0.0
3096101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2374,2374,2374,1.0,1.0,1597,0.4990625,279,0.17470256731371323,70,0.043832185347526614,0.16687500476837158,2048,1388,0.43375,70,0.05043227665706052,1318,0.411875,455,0.34522003034901366,0,0.0,9.2,-117.11500000000001,-68.2,0,0,0.0
2539401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1447,1447,1447,1.0,1.0,1233,0.3853125,158,0.1281427412814274,15,0.012165450121654502,0.14499999582767487,1280,1090,0.340625,15,0.013761467889908258,1075,0.3359375,171,0.15906976744186047,0,0.0,9.2,-121.7,-71.86666666666666,0,0,0.0
322001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1351,1351,1351,1.0,1.0,1072,0.335,225,0.20988805970149255,59,0.05503731343283582,0.49031248688697815,1107,906,0.283125,59,0.06512141280353201,847,0.2646875,169,0.19952774498229045,0,0.0,16.2,-125.45,-81.2,0,0,0.0
278801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1159,1159,1159,1.0,1.0,926,0.289375,93,0.10043196544276457,18,0.019438444924406047,0.08031249791383743,1057,851,0.2659375,18,0.021151586368977675,833,0.2603125,182,0.2184873949579832,0,0.0,16.2,-146.2,-82.87,0,0,0.0
2115901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1881,1881,1881,1.0,1.0,1521,0.4753125,900,0.591715976331361,118,0.07758053911900066,0.5365625023841858,844,739,0.2309375,118,0.15967523680649526,621,0.1940625,88,0.14170692431561996,0,0.0,11.2,-131.4,-75.58,0,0,0.0
111901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2055,2055,2055,1.0,1.0,1644,0.51375,834,0.5072992700729927,211,0.128345498783455,0.5584375262260437,1127,1021,0.3190625,211,0.20666013712047013,810,0.253125,98,0.12098765432098765,0,0.0,12.2,-132.7,-77.60000000000001,0,0,0.0
547401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1639,1639,1639,1.0,1.0,1031,0.3221875,499,0.483996120271581,201,0.19495635305528614,0.40281251072883606,1020,733,0.2290625,201,0.2742155525238745,532,0.16625,166,0.31203007518796994,0,0.0,12.2,-141.7,-76.2,0,0,0.0
2725601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1650,1650,1650,1.0,1.0,1213,0.3790625,573,0.47238252267106345,109,0.0898598516075845,0.44593751430511475,986,749,0.2340625,109,0.14552736982643524,640,0.2,178,0.278125,0,0.0,9.2,-120.2,-67.8,0,0,0.0
